file_name,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_pydantic_v1_error.py,1.0,4.754887502163469,2.3774437510817346,1.0,0.0,0.0,1.0,15.0,0.0,0.3711340206185567,0.0,17.333333333333332,0.29508196721311475,2,1,0.0,0,0
tests/test_security_oauth2_password_bearer_optional_description.py,2.8,116.69205856195879,116.69205856195879,0.0,0.0,0.0,1.0,11.0,0.0,0.21333333333333335,0.0,10.1875,0.1864406779661017,3,2,0.6666666666666666,1327,0
tests/test_forms_single_model.py,2.3333333333333335,133.78294855911892,133.78294855911892,1.0,0.0,0.0,0.0,20.0,0.014925373134328358,0.12686567164179105,0.0,7.6923076923076925,0.47863247863247865,4,2,0.25,192,1
tests/test_stringified_annotation_dependency_py314.py,1.5,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,1.0,10.0,0.03225806451612903,0.3548387096774194,0.0,9.428571428571429,0.0,1,1,1.0,0,0
tests/test_ambiguous_params.py,3.5,31.019550008653873,24.8156400069231,0.0,0.0,0.0,1.0,14.0,0.0,0.2236842105263158,0.0,8.047619047619047,0.3220338983050847,2,2,0.0,730,0
tests/__init__.py,,,,,,,,,,,,,,1,1,0.0,2291,0
tests/test_allow_inf_nan_in_enforcing.py,1.8,38.03910001730775,19.019550008653876,0.0,0.0,0.0,0.0,14.0,0.0,0.16666666666666666,0.0,10.263157894736842,0.4714285714285714,1,1,1.0,204,0
tests/test_security_openid_connect_optional.py,2.4285714285714284,133.78294855911892,133.78294855911892,1.0,0.0,0.0,1.0,16.0,0.0,0.24390243902439024,0.0,12.391304347826088,0.16129032258064516,7,2,0.5714285714285714,2175,0
tests/test_dependency_class.py,1.3181818181818181,13.931568569324174,6.965784284662087,0.0,0.8,1.0545454545454545,0.0,17.0,0.0,0.3089430894308943,0.0,17.75,0.2235294117647059,5,5,0.4,1936,1
tests/test_security_scopes_sub_dependency.py,2.5,129.65784284662087,144.06426982957873,0.0,0.0,0.0,0.0,19.0,0.009259259259259259,0.17592592592592593,0.0,11.035714285714286,0.24719101123595505,2,1,0.0,0,0
tests/test_response_model_data_filter_no_inheritance.py,1.2727272727272727,25.26619429851844,12.63309714925922,1.0,0.0,0.0,0.0,18.0,0.0,0.32142857142857145,0.0,8.275862068965518,0.14035087719298245,1,1,1.0,618,0
tests/test_response_by_alias.py,2.0,321.453120277085,160.7265601385425,1.0,0.0,0.0,1.0,14.0,0.0,0.14540059347181009,0.0,12.13888888888889,0.5347222222222222,5,2,0.6,1723,0
tests/test_security_http_base_optional.py,2.75,84.0,84.0,0.0,0.0,0.0,1.0,11.0,0.0,0.22950819672131148,0.0,13.466666666666667,0.14893617021276595,8,3,0.625,2175,0
tests/test_validation_error_context.py,2.3684210526315788,307.756981016698,577.0443394063087,1.0,1.0,2.3684210526315788,2.0,24.0,0.0,0.27218934911242604,0.0,17.953488372093023,0.2845528455284553,1,1,0.0,0,0
tests/test_duplicate_models_openapi.py,1.6666666666666667,38.03910001730775,19.019550008653876,1.0,0.0,0.0,0.0,9.0,0.0,0.2,0.0,6.733333333333333,0.203125,4,1,0.5,2074,0
tests/test_security_api_key_query.py,2.0,66.60791492653966,33.30395746326983,1.0,0.0,0.0,0.0,15.0,0.0,0.2537313432835821,0.0,10.476190476190476,0.14,7,2,0.42857142857142855,2270,0
tests/test_typing_python39.py,4.0,13.931568569324174,6.965784284662087,0.0,0.0,0.0,1.0,15.0,0.0,0.24,0.0,6.176470588235294,0.0,2,2,0.5,1323,0
tests/test_route_scope.py,1.7142857142857142,51.89147427955947,25.945737139779734,0.0,0.0,0.0,2.0,18.0,0.0,0.35294117647058826,0.0,11.52,0.0,2,2,0.0,1119,1
tests/test_return_none_stringified_annotations.py,3.0,11.60964047443681,11.60964047443681,0.0,0.0,0.0,0.0,6.0,0.0,0.3333333333333333,0.0,8.75,0.0,1,1,0.0,0,0
tests/test_security_http_bearer.py,2.6,98.09910819000817,49.04955409500408,0.0,0.0,0.0,0.0,10.0,0.0,0.2459016393442623,0.0,16.933333333333334,0.15217391304347827,7,2,0.42857142857142855,2269,0
