file_name,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_status_codes.py,2.1666666666666665,82.0447025077789,41.02235125388945,0.0,0.0,0.0,0.0,2.0,0.03571428571428571,0.4642857142857143,0.0,24.0,0.0,6,3,0.0,2099,0
tests/test_multipart.py,2.6666666666666665,1125.2377405850534,3281.943410039739,1.0,3.0,8.0,2.0,40.0,0.00851063829787234,0.18085106382978725,1.0,16.705882352941178,0.4675324675324675,53,18,0.32075471698113206,2100,0
tests/test_wsgi.py,2.2666666666666666,318.14672794394687,477.2200919159203,0.0,0.0,0.0,2.0,35.0,0.0,0.2647058823529412,1.0,11.452830188679245,0.26,20,11,0.35,2098,0
tests/test_api.py,3.25,466.145887675241,740.349351013618,1.0,1.0,3.25,1.0,8.0,0.019417475728155338,0.3106796116504854,0.0,10.08695652173913,0.3380281690140845,26,8,0.11538461538461539,2173,0
tests/test_main.py,2.923076923076923,359.03152714370583,538.5472907155588,0.0,0.0,0.0,2.0,17.0,0.0,0.15425531914893617,0.0,8.133333333333333,0.5534591194968553,7,6,0.2857142857142857,1280,0
tests/models/test_cookies.py,3.7142857142857144,279.17595007788486,628.1458876752409,0.0,0.0,0.0,1.0,16.0,0.0,0.26262626262626265,0.0,10.956521739130435,0.136986301369863,8,4,0.25,2131,0
tests/models/test_queryparams.py,4.9,728.7717867880181,2030.1499774809074,0.0,0.0,0.0,1.0,12.0,0.0,0.24817518248175183,0.0,14.045454545454545,0.17475728155339806,18,6,0.2222222222222222,2140,0
tests/models/test_whatwg.py,12.0,253.3263250706733,810.6442402261546,0.0,0.0,0.0,1.0,17.0,0.3018867924528302,0.18867924528301888,0.0,6.166666666666667,0.0,2,2,0.0,277,0
tests/models/__init__.py,,,,,,,,,,,,,,1,1,0.0,2131,0
tests/models/test_requests.py,3.0,773.1044729200565,1713.3666697147198,0.0,1.0,3.0,1.0,15.0,0.02066115702479339,0.2892561983471074,1.0,18.634146341463413,0.313953488372093,37,13,0.10810810810810811,2148,0
tests/models/test_responses.py,3.6,4072.7941566478576,14049.011202374144,0.0,1.0,3.6,1.0,29.0,0.016377649325626204,0.22639691714836224,1.0,21.971698113207548,0.547945205479452,67,24,0.31343283582089554,2148,0
tests/models/test_url.py,3.6666666666666665,4730.841748934657,13475.731042419931,0.0,0.0,0.0,1.0,29.0,0.0625,0.23958333333333334,1.0,20.393939393939394,0.2876712328767123,57,17,0.2807017543859649,2147,0
tests/models/test_headers.py,3.85,1134.8211003634628,4404.454171707697,0.0,0.0,0.0,0.0,20.0,0.0,0.20454545454545456,1.0,16.625,0.21142857142857144,13,6,0.15384615384615385,2148,0
tests/client/test_redirects.py,4.25,2212.5118294040776,11202.591541286469,1.0,1.0,4.25,10.0,26.0,0.013392857142857142,0.20982142857142858,1.0,16.338983050847457,0.4124293785310734,69,16,0.2753623188405797,2135,0
tests/client/test_cookies.py,3.75,346.3632158872766,205.9456959329753,0.0,0.0,0.0,2.0,13.0,0.0,0.21893491124260356,1.0,15.285714285714286,0.5151515151515151,23,5,0.30434782608695654,2131,0
tests/client/test_auth.py,3.30188679245283,2529.2500458138493,10758.566048535009,1.0,1.8333333333333333,6.053459119496855,2.0,66.0,0.0038809831824062097,0.23673997412677877,1.0,16.756521739130434,0.46779661016949153,62,16,0.3387096774193548,2132,0
tests/client/test_queryparams.py,3.0,49.82892142331044,27.68273412406136,0.0,0.0,0.0,0.0,7.0,0.0,0.3055555555555556,0.0,14.636363636363637,0.16,16,6,0.3125,2001,0
tests/client/__init__.py,,,,,,,,,,,,,,1,1,0.0,2131,0
tests/client/test_async_client.py,2.740740740740741,787.9725935221379,2655.3596987184374,1.0,0.6666666666666666,1.8271604938271606,3.0,28.0,0.026595744680851064,0.25,1.0,13.253968253968255,0.3546099290780142,57,21,0.2982456140350877,2134,0
tests/client/test_proxies.py,3.0,95.90827503317318,143.86241254975977,0.0,0.0,0.0,2.0,25.0,0.07518796992481203,0.11278195488721804,1.0,11.323529411764707,0.3601694915254237,46,15,0.21739130434782608,2004,0
tests/client/test_client.py,3.1315789473684212,1620.6781569945263,6349.671883747211,1.0,4.0,12.526315789473685,4.0,32.0,0.04103671706263499,0.2613390928725702,1.0,14.723684210526315,0.3333333333333333,75,22,0.25333333333333335,2135,0
tests/client/test_event_hooks.py,2.4285714285714284,62.907475208398566,62.907475208398566,0.0,0.0,0.0,3.0,11.0,0.0,0.18777292576419213,1.0,13.619047619047619,0.6720430107526881,7,3,0.14285714285714285,1644,0
tests/client/test_properties.py,3.375,194.95038758870223,328.97877905593504,0.0,0.0,0.0,0.0,7.0,0.0,0.30434782608695654,0.0,16.6875,0.20833333333333334,10,6,0.2,2028,0
tests/client/test_headers.py,2.35,466.145887675241,740.349351013618,0.0,0.0,0.0,1.0,22.0,0.01020408163265306,0.23809523809523808,1.0,16.476190476190474,0.5,27,13,0.4444444444444444,2058,0
httpx/_decoders.py,2.5952380952380953,595.6046609070071,4648.621743664446,1.0,2.8181818181818183,7.313852813852814,4.0,38.0,0.05583756345177665,0.20812182741116753,1.0,8.26923076923077,0.36217948717948717,27,15,0.4074074074074074,1874,0
httpx/_types.py,1.3333333333333333,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,40.0,0.034782608695652174,0.19130434782608696,1.0,9.26086956521739,0.10752688172043011,43,14,0.20930232558139536,1814,0
