file_name,repo,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_security_http_bearer_optional.py,fastapi,2.8,116.6920585619588,116.6920585619588,0.0,0.0,0.0,1.0,11.0,0.0,0.2388059701492537,0.0,16.375,0.1764705882352941,9,3,0.6666666666666666,2175,0
tests/test_stream_cancellation.py,fastapi,2.0,57.110323830864054,114.22064766172812,0.0,0.0,0.0,1.0,23.0,0.0561797752808988,0.2584269662921348,1.0,8.466666666666667,0.0909090909090909,1,1,0.0,0,0
tests/test_repeated_cookie_headers.py,fastapi,1.2,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,0.0,11.0,0.0,0.4,0.0,10.9375,0.0476190476190476,1,1,1.0,1738,0
tests/test_tuples.py,fastapi,2.1666666666666665,250.25142037603445,303.8767247423275,1.0,0.0,0.0,0.0,20.0,0.0096463022508038,0.1028938906752411,0.0,10.8125,0.5483870967741935,7,3,0.7142857142857143,1148,1
tests/test_security_oauth2_authorization_code_bearer_description.py,fastapi,2.6,98.09910819000817,49.04955409500408,0.0,0.0,0.0,0.0,11.0,0.0,0.2,0.0,10.75,0.1875,3,2,0.6666666666666666,1327,0
tests/test_custom_route_class.py,fastapi,2.0,82.0447025077789,41.02235125388945,1.0,0.0,0.0,1.0,20.0,0.0,0.2184873949579832,0.0,8.413793103448276,0.2365591397849462,7,2,0.4285714285714285,1990,0
tests/test_union_body.py,fastapi,2.0,84.0,84.0,1.0,0.0,0.0,0.0,14.0,0.0072992700729927,0.1240875912408759,0.0,8.1,0.3,8,4,0.75,2048,1
tests/test_repeated_parameter_alias.py,fastapi,2.3333333333333335,38.03910001730775,19.019550008653876,0.0,0.0,0.0,0.0,12.0,0.0,0.099009900990099,0.0,9.866666666666667,0.2857142857142857,3,2,1.0,941,1
tests/test_dependency_duplicates.py,fastapi,1.8333333333333333,151.30376252379818,151.30376252379818,1.0,0.0,0.0,0.0,15.0,0.0040485829959514,0.1133603238866396,0.0,10.851851851851851,0.4703196347031963,7,4,1.0,1812,1
tests/test_security_api_key_header_description.py,fastapi,2.0,66.60791492653966,33.30395746326983,1.0,0.0,0.0,0.0,15.0,0.0,0.2361111111111111,0.0,10.523809523809524,0.1454545454545454,3,2,0.6666666666666666,1327,0
tests/test_security_oauth2_optional.py,fastapi,2.5,387.4149792439494,581.1224688659241,1.0,0.0,0.0,1.0,21.0,0.0148809523809523,0.0892857142857142,0.0,14.454545454545457,0.4705882352941176,16,8,0.75,2175,1
tests/test_dependency_contextvars.py,fastapi,1.75,13.931568569324174,6.965784284662087,0.0,0.0,0.0,0.0,20.0,0.0,0.3076923076923077,1.0,10.875,0.0277777777777777,1,1,1.0,1124,0
tests/test_default_response_class.py,fastapi,1.935483870967742,489.9627611898383,244.98138059491916,1.0,0.5,0.967741935483871,1.0,24.0,0.0,0.3225806451612903,0.0,13.127272727272729,0.2108843537414966,2,2,0.0,1995,0
tests/test_router_events.py,fastapi,7.375,808.9330704228792,3312.2529775423295,1.0,0.0,0.0,1.0,18.0,0.0,0.2098765432098765,0.0,13.62162162162162,0.484375,6,4,0.3333333333333333,1842,1
tests/test_compat.py,fastapi,2.6666666666666665,155.88872502451937,342.9551950539426,1.0,0.0,0.0,1.0,41.0,0.1322314049586777,0.2479338842975206,0.0,13.452830188679243,0.0989010989010989,4,1,0.5,618,3
tests/test_swagger_ui_init_oauth.py,fastapi,2.6666666666666665,49.82892142331044,62.28615177913805,0.0,0.0,0.0,0.0,7.0,0.0,0.3793103448275862,0.0,9.8,0.0,4,4,0.25,1991,0
tests/test_additional_responses_response_class.py,fastapi,1.3333333333333333,13.931568569324174,6.965784284662087,1.0,0.0,0.0,0.0,13.0,0.0,0.1452991452991453,0.0,7.578947368421052,0.32,6,3,0.6666666666666666,2025,0
tests/test_dump_json_fast_path.py,fastapi,1.8,38.03910001730775,19.019550008653876,1.0,0.0,0.0,1.0,14.0,0.0,0.3076923076923077,1.0,11.157894736842104,0.1666666666666666,1,1,0.0,0,0
tests/test_openapi_route_extensions.py,fastapi,2.3333333333333335,38.03910001730775,19.019550008653876,0.0,0.0,0.0,0.0,5.0,0.0,0.2325581395348837,0.0,9.625,0.1515151515151515,3,2,0.6666666666666666,1326,0
tests/test_security_oauth2_authorization_code_bearer.py,fastapi,2.6,98.09910819000817,49.04955409500408,0.0,0.0,0.0,0.0,11.0,0.0,0.2105263157894736,0.0,10.75,0.2,7,4,0.5714285714285714,1894,0
tests/test_additional_responses_router.py,fastapi,2.0,131.76952268336282,65.88476134168141,1.0,0.0,0.0,0.0,10.0,0.0,0.1516853932584269,0.0,6.4,0.423841059602649,10,4,0.6,2172,0
